Sample,X_train
4104,[2.29195272]
4105,[1.28887648]
4106,[0.97636517]
4107,[1.13215753]
4108,[1.3001598]
4109,[1.29014173]
4110,[0.08581715]
4111,[2.44609245]
4112,[2.35864065]
4113,[0.77146443]
4114,[0.83523399]
4115,[1.08228457]
4116,[1.88128255]
4117,[0.39236758]
4118,[0.59330212]
4119,[0.73719645]
4120,[0.89503803]
4121,[2.36035705]
4122,[0.41320899]
4123,[0.03010259]
4124,[0.92566348]
4125,[0.56966819]
4126,[0.85982508]
4127,[1.02589865]
4128,[0.17225738]
4129,[1.81068166]
4130,[1.87197037]
4131,[1.72097674]
4132,[1.30874873]
4133,[2.14915567]
4134,[0.0767811]
4135,[1.00327446]
4136,[1.79666727]
4137,[2.2002312]
4138,[0.04705581]
4139,[0.44025783]
4140,[0.33225903]
4141,[0.69919185]
4142,[2.28228544]
4143,[2.44789669]
4144,[1.89485743]
4145,[2.1197136]
4146,[0.56675874]
4147,[0.65071486]
4148,[0.48955464]
4149,[0.24647283]
4150,[0.54385117]
4151,[0.64654992]
4152,[1.06327549]
4153,[1.37300733]
4154,[0.93457972]
4155,[0.359882]
4156,[1.0270158]
4157,[1.8522636]
4158,[0.21273158]
4159,[0.81456857]
4160,[2.34147284]
4161,[1.30714424]
4162,[1.71747202]
4163,[2.06324476]
4164,[2.38522064]
4165,[1.997538]
4166,[0.43808693]
4167,[0.61346538]
4168,[1.38150751]
4169,[1.01409688]
4170,[2.21016196]
4171,[2.10669343]
4172,[1.81894809]
4173,[1.05223605]
4174,[1.45398771]
4175,[0.61968356]
4176,[2.30127959]
4177,[1.71770604]
4178,[0.64578185]
4179,[2.15912903]
4180,[0.10295867]
4181,[1.42017719]
4182,[1.59058631]
4183,[2.10983678]
4184,[0.5564906]
4185,[0.13211375]
4186,[0.6025436]
4187,[2.32081038]
4188,[0.72876681]
4189,[0.42181642]
4190,[0.65530605]
4191,[2.16301536]
4192,[0.39664832]
4193,[1.06368539]
4194,[0.25813954]
4195,[1.53116163]
4196,[1.41195998]
4197,[1.29791836]
4198,[1.28063634]
4199,[0.77315843]
4200,[1.28349294]
4201,[1.00602565]
4202,[0.03767935]
4203,[2.27418761]
4204,[0.97783813]
4205,[2.03437425]
4206,[1.67398333]
4207,[0.92196945]
4208,[1.10395838]
4209,[1.65403501]
4210,[0.49565928]
4211,[0.73982439]
4212,[1.74359526]
4213,[2.33063033]
4214,[0.04239357]
4215,[2.21512792]
4216,[1.59532594]
4217,[2.48190133]
4218,[0.38041998]
4219,[2.16183538]
4220,[1.45112556]
4221,[0.19445704]
4222,[0.84151349]
4223,[1.24567138]
4224,[2.21798647]
4225,[1.77896025]
4226,[1.77244168]
4227,[2.3290828]
4228,[1.6631755]
4229,[0.20779748]
4230,[0.4235283]
4231,[0.13497748]
4232,[0.05485266]
4233,[0.68697513]
4234,[2.2959575]
4235,[2.43453947]
4236,[2.1275265]
4237,[1.73466152]
4238,[0.37604717]
4239,[1.67092061]
4240,[0.12132256]
4241,[0.68273929]
4242,[0.33445512]
4243,[2.0087499]
4244,[1.12886466]
4245,[2.39328768]
4246,[0.9661214]
4247,[0.70037818]
4248,[2.414321]
4249,[1.48727115]
4250,[0.55966747]
4251,[1.11534321]
4252,[1.36035769]
4253,[1.08773649]
4254,[0.20880137]
4255,[2.01094688]
4256,[0.80201869]
4257,[1.77756892]
4258,[1.48216754]
4259,[1.07240551]
4260,[0.93540518]
4261,[0.10001084]
4262,[1.87014506]
4263,[0.03389908]
4264,[1.98931406]
4265,[1.56461869]
4266,[0.72972373]
4267,[1.43785187]
4268,[1.5330423]
4269,[0.53637612]
4270,[0.83120173]
4271,[1.57318701]
4272,[1.22420388]
4273,[1.08665772]
4274,[0.73551715]
4275,[0.1257066]
4276,[2.41081022]
4277,[1.76176607]
4278,[2.26611184]
4279,[1.33477549]
4280,[0.99281582]
4281,[2.20148924]
4282,[1.25619251]
4283,[0.47100067]
4284,[0.03422877]
4285,[1.56851112]
4286,[1.21182443]
4287,[1.76703254]
4288,[1.70233491]
4289,[0.45275278]
4290,[0.48810178]
4291,[0.98227023]
4292,[0.80385581]
4293,[1.35175297]
4294,[1.42953577]
4295,[1.42271742]
4296,[1.00580195]
4297,[0.98796913]
4298,[0.65860045]
4299,[1.34929296]
4300,[2.32238898]
4301,[1.75774352]
4302,[2.11794872]
4303,[1.15341148]
4304,[2.14730417]
4305,[1.99370563]
4306,[1.63456106]
4307,[1.97676229]
4308,[0.01502193]
4309,[1.12594029]
4310,[1.75952924]
4311,[0.55589392]
4312,[1.40871295]
4313,[0.11521152]
4314,[2.38387868]
4315,[0.06718269]
4316,[2.13970521]
4317,[2.46708191]
4318,[1.83712839]
4319,[1.35296624]
4320,[0.20000702]
4321,[1.13568628]
4322,[2.49894866]
4323,[1.35526333]
4324,[0.32988323]
4325,[1.00648617]
4326,[2.41922695]
4327,[0.35459348]
4328,[0.72581753]
4329,[0.13471091]
4330,[0.57433821]
4331,[1.55126809]
4332,[2.46511291]
4333,[0.93575681]
4334,[0.83908717]
4335,[1.33769331]
4336,[1.44907096]
4337,[2.3069827]
4338,[1.7490926]
4339,[2.33611201]
4340,[1.82367414]
4341,[0.65517321]
4342,[0.66000623]
4343,[1.1746678]
4344,[1.24779757]
4345,[1.18372525]
4346,[1.14804197]
4347,[0.07358746]
4348,[1.58911886]
4349,[1.09914548]
4350,[0.97448012]
4351,[0.81402418]
4352,[1.16741763]
4353,[1.50078158]
4354,[0.1460422]
4355,[1.57283556]
4356,[0.68210201]
4357,[2.47206976]
4358,[2.31736215]
4359,[0.61789812]
4360,[0.19003514]
4361,[0.18097569]
4362,[2.31632932]
4363,[1.87566124]
4364,[1.38959686]
4365,[1.89739221]
4366,[2.14516057]
4367,[1.051902]
4368,[1.40559041]
4369,[0.31097935]
4370,[2.28967623]
4371,[0.70983136]
4372,[1.11004746]
4373,[0.86887437]
4374,[0.0260601]
4375,[1.69794128]
4376,[0.55615855]
4377,[0.80926595]
4378,[1.83279798]
4379,[0.93658218]
4380,[1.7941827]
4381,[2.11092934]
4382,[0.72333961]
4383,[1.87585913]
4384,[0.92498681]
4385,[0.53136451]
4386,[0.80092252]
4387,[1.81513422]
4388,[0.52155962]
4389,[1.1166521]
4390,[0.49348161]
4391,[1.2849316]
4392,[0.22403748]
4393,[0.49631606]
4394,[1.81302514]
4395,[2.31459606]
4396,[1.09124619]
4397,[2.49477236]
4398,[1.37747335]
4399,[2.19506213]
4400,[0.82163911]
4401,[0.26203817]
4402,[1.72159434]
4403,[2.13765161]
4404,[0.5320659]
4405,[1.45861825]
4406,[1.43724657]
4407,[0.06561913]
4408,[2.38902393]
4409,[0.18849429]
4410,[0.24774361]
4411,[0.98597902]
4412,[1.88770738]
4413,[2.48597329]
4414,[1.6130215]
4415,[2.4386288]
4416,[1.47076735]
4417,[0.16007437]
4418,[0.06436027]
4419,[1.09819538]
4420,[0.04094869]
4421,[2.0373812]
4422,[2.47969993]
4423,[0.87945298]
4424,[1.99275729]
4425,[1.01532021]
4426,[1.71674935]
4427,[1.43909891]
4428,[0.10344587]
4429,[1.8400123]
4430,[0.08363477]
4431,[1.88679389]
4432,[2.10186813]
4433,[1.22290938]
4434,[1.2581872]
4435,[1.31898101]
4436,[1.11834083]
4437,[1.94998606]
4438,[2.11563984]
4439,[0.41316194]
4440,[2.2877286]
4441,[0.4769981]
4442,[0.77187944]
4443,[0.92170729]
4444,[0.00473222]
4445,[1.22567852]
4446,[0.62546375]
4447,[1.29489346]
4448,[2.25984518]
4449,[1.80034001]
4450,[1.15918225]
4451,[1.90030287]
4452,[1.93043084]
4453,[1.67858036]
4454,[1.44402958]
4455,[1.99588401]
4456,[0.13258724]
4457,[1.59857855]
4458,[1.99540387]
4459,[0.22912706]
4460,[1.41986017]
4461,[0.70929781]
4462,[0.52825754]
4463,[1.1761733]
4464,[2.45217416]
4465,[1.47979684]
4466,[0.93532072]
4467,[1.01293915]
4468,[0.90121878]
4469,[0.96133677]
4470,[0.72799018]
4471,[2.36289172]
4472,[1.22668492]
4473,[0.48396313]
4474,[0.28668149]
4475,[1.23906183]
4476,[1.56230687]
4477,[1.71149752]
4478,[1.97289842]
4479,[1.43072589]
4480,[0.74839628]
4481,[0.57582965]
4482,[2.13831173]
4483,[1.63086581]
4484,[1.14030322]
4485,[1.40072589]
4486,[0.19852431]
4487,[1.20337693]
4488,[1.16264779]
4489,[1.91206952]
4490,[2.0973104]
4491,[1.23157046]
4492,[0.25589908]
4493,[2.2105132]
4494,[0.97088484]
4495,[2.18271485]
4496,[1.77389554]
4497,[0.47188909]
4498,[0.26345994]
4499,[0.16198875]
4500,[2.42800468]
4501,[0.46114965]
4502,[1.86191311]
4503,[1.75123259]
4504,[1.86091915]
4505,[1.32462907]
4506,[2.1734386]
4507,[0.9181182]
4508,[0.75196698]
4509,[2.37726785]
4510,[2.4568588]
4511,[2.01162145]
4512,[0.62069648]
4513,[0.74361727]
4514,[0.03097909]
4515,[0.24922445]
4516,[0.01150406]
4517,[0.44397727]
4518,[1.04980692]
4519,[1.85700706]
4520,[2.21485913]
4521,[0.72676654]
4522,[2.45642245]
4523,[0.23126819]
4524,[1.17960077]
4525,[0.26454606]
4526,[0.65943867]
4527,[1.35659898]
4528,[2.05868004]
4529,[1.78734146]
4530,[0.57999434]
4531,[1.88332542]
4532,[0.16274705]
4533,[0.24538678]
4534,[1.98212636]
4535,[0.83085246]
4536,[2.45029669]
4537,[2.32504966]
4538,[0.83867067]
4539,[0.68452784]
4540,[0.99199042]
4541,[1.46471299]
4542,[1.6581341]
4543,[0.5413591]
4544,[1.8070657]
4545,[0.55382856]
4546,[0.30576666]
4547,[2.46309114]
4548,[0.30976885]
4549,[1.67572784]
4550,[1.09359302]
4551,[0.48438596]
4552,[0.61220353]
4553,[0.14623066]
4554,[0.97690609]
4555,[2.43045201]
4556,[2.03992186]
4557,[0.71203608]
4558,[1.99713215]
4559,[1.68621881]
4560,[1.10695954]
4561,[1.09941427]
4562,[1.20949628]
4563,[0.51514894]
4564,[0.67887275]
4565,[1.61625031]
4566,[2.42991428]
4567,[0.11830772]
4568,[1.49786305]
4569,[2.42863095]
4570,[0.64421627]
4571,[1.38092481]
4572,[2.3079634]
4573,[0.57653528]
4574,[1.58979839]
4575,[2.38634402]
4576,[1.95507282]
4577,[1.18860155]
4578,[2.02976627]
4579,[1.70637196]
4580,[1.0316846]
4581,[1.28589282]
4582,[1.91934516]
4583,[0.55534691]
4584,[1.65186283]
4585,[1.95013438]
4586,[1.90119051]
4587,[0.39039197]
4588,[0.60269724]
4589,[1.74618581]
4590,[0.79340262]
4591,[2.27980177]
4592,[1.47662158]
4593,[0.13776036]
4594,[2.46552091]
4595,[1.02928117]
4596,[2.20989112]
4597,[1.01224558]
4598,[0.09293253]
4599,[2.44166964]
4600,[1.89333387]
4601,[2.36796182]
4602,[0.40113986]
4603,[1.71656097]
4604,[2.14058369]
4605,[1.7778355]
4606,[2.46669433]
4607,[0.46891867]
4608,[1.49845771]
4609,[1.91162519]
4610,[0.92243677]
4611,[0.56020892]
4612,[1.31819874]
4613,[0.06259491]
4614,[0.94782508]
4615,[0.91871758]
4616,[1.95642388]
4617,[0.74651198]
4618,[0.05049755]
4619,[1.71484739]
4620,[1.2666181]
4621,[1.9569437]
4622,[1.66704461]
4623,[2.45755619]
4624,[2.3802617]
4625,[2.06498984]
4626,[2.15561806]
4627,[2.00511508]
4628,[2.06369379]
4629,[1.79232515]
4630,[2.36134802]
4631,[1.30966625]
4632,[1.11577941]
4633,[1.3598099]
4634,[1.23129075]
4635,[0.42736418]
4636,[1.40197677]
4637,[1.41632124]
4638,[0.62050756]
4639,[0.41730481]
4640,[0.67201527]
4641,[2.48152123]
4642,[2.04074122]
4643,[0.72395157]
4644,[0.59574087]
4645,[1.28704676]
4646,[1.23704761]
4647,[1.53237949]
4648,[1.54735155]
4649,[0.59477082]
4650,[0.63227875]
4651,[2.449141]
4652,[2.16177522]
4653,[1.04568449]
4654,[1.26791632]
4655,[1.91982684]
4656,[2.00482613]
4657,[0.36956546]
4658,[1.3756482]
4659,[1.16288941]
4660,[0.54951053]
4661,[0.12944156]
4662,[0.22619588]
4663,[2.26752122]
4664,[0.44702274]
4665,[0.86256057]
4666,[1.69637164]
4667,[2.16402491]
4668,[0.26709097]
4669,[1.75478572]
4670,[0.17924369]
4671,[1.26593435]
4672,[0.2541706]
4673,[0.19559398]
4674,[2.30993986]
4675,[2.4343382]
4676,[2.24249937]
4677,[0.44157462]
4678,[1.30835578]
4679,[0.47610842]
4680,[2.14405895]
4681,[2.02387575]
4682,[2.0121382]
4683,[0.38629019]
4684,[2.357846]
4685,[1.92078188]
4686,[0.10033478]
4687,[2.16610733]
4688,[0.35560851]
4689,[1.54932928]
4690,[0.43575114]
4691,[1.92829807]
4692,[0.04439833]
4693,[2.05755597]
4694,[1.19295838]
4695,[1.5909398]
4696,[2.33997552]
4697,[0.93085459]
4698,[2.11927224]
4699,[1.27754815]
4700,[1.35062029]
4701,[2.0038163]
4702,[0.13009138]
4703,[2.45344473]
4704,[1.0648314]
4705,[0.37624296]
4706,[1.86266452]
4707,[0.49019471]
4708,[0.92331268]
4709,[0.44476924]
4710,[0.99919858]
4711,[0.20174805]
4712,[0.69212072]
4713,[1.20141215]
4714,[1.82875015]
4715,[2.0149363]
4716,[0.13564422]
4717,[0.66090987]
4718,[1.58701581]
4719,[1.4077395]
4720,[1.72186048]
4721,[2.13612594]
4722,[1.84248342]
4723,[1.70897495]
4724,[0.77779665]
4725,[0.29477059]
4726,[1.98971489]
4727,[0.29220265]
4728,[0.40872756]
4729,[1.45333032]
4730,[1.7525622]
4731,[1.09739824]
4732,[0.86802848]
4733,[0.56154074]
4734,[2.23844856]
4735,[0.73335271]
4736,[0.55139693]
4737,[0.4278894]
4738,[0.25491895]
4739,[0.17025857]
4740,[0.84687289]
4741,[0.25825399]
4742,[0.55924149]
4743,[1.03669038]
4744,[0.47045568]
4745,[0.00743481]
4746,[0.92602451]
4747,[1.27897093]
4748,[0.14158559]
4749,[1.12809103]
4750,[0.68767899]
4751,[1.15503136]
4752,[2.16631055]
4753,[0.60798369]
4754,[2.00286794]
4755,[2.15893377]
4756,[0.36966045]
4757,[2.20226302]
4758,[2.33474586]
4759,[2.44732167]
4760,[2.17624636]
4761,[0.7197185]
4762,[0.84242449]
4763,[0.25840936]
4764,[0.75142467]
4765,[2.29563584]
4766,[2.09269023]
4767,[1.69613273]
4768,[1.50089233]
4769,[1.3772955]
4770,[0.60380737]
4771,[0.15318026]
4772,[0.40705318]
4773,[1.40609465]
4774,[0.4114287]
4775,[0.52554778]
4776,[0.43160395]
4777,[1.72264137]
4778,[2.02709434]
4779,[2.27796955]
4780,[1.66449474]
4781,[0.46251291]
4782,[0.78380888]
4783,[2.19649277]
4784,[2.05901587]
4785,[2.44130633]
4786,[2.25093961]
4787,[1.9809974]
4788,[2.1295359]
4789,[2.11222899]
4790,[2.42883774]
4791,[1.96880664]
4792,[0.56871044]
4793,[2.40693164]
4794,[0.45373355]
4795,[0.27800169]
4796,[0.32175952]
4797,[2.39850262]
4798,[1.13667094]
4799,[1.96774365]
4800,[1.20586269]
4801,[1.96915725]
4802,[1.39754293]
4803,[1.01371738]
4804,[1.31919128]
4805,[0.33881247]
4806,[0.47743792]
4807,[1.53594847]
4808,[1.86015186]
4809,[0.1248655]
4810,[1.25263951]
4811,[1.96122536]
4812,[1.63898693]
4813,[0.45566952]
4814,[0.5077697]
4815,[1.03555565]
4816,[1.52665266]
4817,[2.14109125]
4818,[2.18939385]
4819,[0.42912968]
4820,[1.03754644]
4821,[0.49266166]
4822,[2.22552205]
4823,[0.92715022]
4824,[0.24066147]
4825,[1.28824523]
4826,[0.36281157]
4827,[2.10099532]
4828,[0.23323743]
4829,[2.36598198]
4830,[0.46191554]
4831,[2.21858707]
4832,[0.84781881]
4833,[2.02815977]
4834,[1.53175874]
4835,[1.97123527]
4836,[1.08167542]
4837,[2.13157116]
4838,[1.97489177]
4839,[0.67136694]
4840,[0.6176401]
4841,[0.23566234]
4842,[0.65734509]
4843,[1.94848496]
4844,[0.50488273]
4845,[1.50831538]
4846,[0.84380491]
4847,[1.92721937]
4848,[2.37454079]
4849,[0.40922318]
4850,[0.64756265]
4851,[1.08839441]
4852,[2.35340095]
4853,[0.98444252]
4854,[1.23806062]
4855,[2.4057508]
4856,[1.32876937]
4857,[0.46612934]
4858,[0.39078191]
4859,[1.77949626]
4860,[1.13736911]
4861,[1.56888127]
4862,[2.25912417]
4863,[0.98183428]
4864,[1.43815001]
4865,[2.44645977]
4866,[1.52374122]
4867,[2.49065765]
4868,[1.79104943]
4869,[1.34392896]
4870,[0.72908482]
4871,[0.96984294]
4872,[1.62473991]
4873,[1.58095263]
4874,[1.06746239]
4875,[0.58132792]
4876,[1.23172584]
4877,[1.19011337]
4878,[1.24234408]
4879,[2.12234072]
4880,[1.40506949]
4881,[0.48888576]
4882,[0.58255157]
4883,[0.00301133]
4884,[1.14316644]
4885,[1.73414518]
4886,[0.7395559]
4887,[1.29962628]
4888,[0.16582192]
4889,[0.06342958]
4890,[0.00348136]
4891,[0.62749495]
4892,[2.47513538]
4893,[0.01052014]
4894,[0.6614605]
4895,[1.22520266]
4896,[0.26167985]
4897,[2.09743835]
4898,[0.41625212]
4899,[0.63418499]
4900,[0.1647556]
4901,[2.25743106]
4902,[2.39078056]
4903,[0.22781882]
4904,[1.33785093]
4905,[1.95102023]
4906,[1.9834497]
4907,[1.25199028]
4908,[0.45543983]
4909,[0.5237721]
4910,[0.48572693]
4911,[0.794771]
4912,[0.58518921]
4913,[1.69769242]
4914,[1.43114766]
4915,[1.46266469]
4916,[1.12370809]
4917,[0.01719431]
4918,[1.3424652]
4919,[1.18330292]
4920,[1.70641845]
4921,[0.50459881]
4922,[2.10231908]
4923,[0.44370653]
4924,[1.70493839]
4925,[1.36575034]
4926,[1.54513045]
4927,[0.27312976]
4928,[0.81825191]
4929,[1.87371888]
4930,[0.50280906]
4931,[1.04830914]
4932,[1.48590915]
4933,[0.39924499]
4934,[1.82668733]
4935,[1.43362813]
4936,[1.52898093]
4937,[1.1545721]
4938,[1.645873]
4939,[0.82688404]
4940,[2.12196299]
4941,[0.76731568]
4942,[1.40996993]
4943,[0.83936974]
4944,[1.45700562]
4945,[0.91950713]
4946,[1.00940909]
4947,[1.94766729]
4948,[2.48044567]
4949,[1.74976156]
4950,[1.89667984]
4951,[0.27458934]
4952,[0.65142515]
4953,[2.40629578]
4954,[0.86333423]
4955,[0.63079373]
4956,[0.9922948]
4957,[2.00227837]
4958,[1.59148987]
4959,[2.26689359]
4960,[0.81065752]
4961,[2.20008069]
4962,[1.37635784]
4963,[0.91477452]
4964,[0.84947754]
4965,[1.53129729]
4966,[0.4759268]
4967,[0.9685967]
4968,[1.0231356]
4969,[1.5720125]
4970,[1.61729366]
4971,[1.33334371]
4972,[0.06886915]
4973,[1.63540344]
4974,[2.3778027]
4975,[2.36662217]
4976,[2.43840307]
4977,[1.60050387]
4978,[0.54246432]
4979,[0.48695985]
4980,[1.1234226]
4981,[1.36528717]
4982,[2.38837401]
4983,[1.31392109]
4984,[0.63901424]
4985,[2.39408204]
4986,[1.73223663]
4987,[0.59712203]
4988,[2.45394585]
4989,[0.4830578]
4990,[1.10717736]
4991,[1.93678814]
4992,[2.32380247]
4993,[1.91053719]
4994,[2.03027078]
4995,[0.72895406]
4996,[0.5245333]
4997,[0.66412184]
4998,[1.67814592]
4999,[1.27211148]
5000,[0.25509681]
5001,[0.10371872]
5002,[1.74880026]
5003,[0.56246259]
5004,[1.67349037]
5005,[0.8294184]
5006,[0.06106746]
5007,[1.91886318]
5008,[1.29191547]
5009,[0.62962874]
5010,[2.38588862]
5011,[1.83057574]
5012,[2.45112363]
5013,[0.07108072]
5014,[1.92758017]
5015,[1.86244011]
5016,[1.7988157]
5017,[0.74416681]
5018,[0.39772852]
5019,[1.1094935]
5020,[1.90140581]
5021,[0.97251501]
5022,[1.19828424]
5023,[1.5270279]
5024,[1.46419938]
5025,[0.56910108]
5026,[1.01357192]
5027,[0.47786201]
5028,[0.92128244]
5029,[1.24376145]
5030,[0.11171522]
5031,[1.10963132]
5032,[1.82250232]
5033,[2.12025878]
5034,[1.96745902]
5035,[2.47777358]
5036,[1.80308205]
5037,[0.13318789]
5038,[2.01713166]
5039,[2.27931757]
5040,[0.11316072]
5041,[0.90181869]
5042,[1.63912251]
5043,[1.57627555]
5044,[0.52666902]
5045,[0.44440501]
5046,[0.61707135]
5047,[1.28218394]
5048,[1.32680411]
5049,[0.61635389]
5050,[1.59557632]
5051,[1.09060511]
5052,[1.22510846]
5053,[0.61182807]
5054,[1.29283854]
5055,[1.694877]
5056,[0.68245202]
5057,[1.37284555]
5058,[0.4229993]
5059,[0.15134265]
5060,[1.20554642]
5061,[2.01343466]
5062,[0.75469902]
5063,[1.99462605]
5064,[1.18583203]
5065,[0.04692335]
5066,[2.44535662]
5067,[1.07553387]
5068,[0.18516011]
5069,[1.93512204]
5070,[0.76079529]
5071,[0.62654942]
5072,[2.08209999]
5073,[0.17505474]
5074,[0.71603546]
5075,[1.84926348]
5076,[0.68758741]
5077,[1.95399136]
5078,[2.35224117]
5079,[0.45009638]
5080,[1.52042914]
5081,[1.50721108]
5082,[0.70355694]
5083,[2.09468124]
5084,[2.40142408]
5085,[1.82899479]
5086,[2.22070817]
5087,[1.85487441]
5088,[1.06835569]
5089,[0.82555105]
5090,[1.12700086]
5091,[0.02594226]
5092,[2.39583242]
5093,[1.33145223]
5094,[1.88383974]
5095,[0.06386655]
5096,[1.54108918]
5097,[1.07298554]
5098,[0.8310211]
5099,[2.24851157]
5100,[2.26423185]
5101,[2.04615969]
5102,[0.38318067]
5103,[0.12592129]
5104,[1.30091519]
5105,[1.99431961]
5106,[1.54600995]
5107,[1.40538201]
5108,[1.20442102]
5109,[1.87457909]
5110,[2.48078749]
5111,[2.40108519]
5112,[1.80119735]
5113,[1.53805118]
5114,[0.03547571]
5115,[1.85036718]
5116,[0.39397723]
5117,[1.02809786]
5118,[0.19947975]
5119,[2.21983107]
5120,[1.03152816]
5121,[1.37617525]
5122,[1.17547536]
5123,[0.80714791]
5124,[0.92734578]
5125,[0.30224321]
5126,[1.18283922]
5127,[2.27270713]
5128,[1.49152599]
5129,[0.46505207]
5130,[2.23214726]
5131,[0.08669867]
5132,[1.38919197]
5133,[1.73546365]
5134,[2.20057809]
5135,[0.38908609]
5136,[2.47947828]
5137,[1.84997657]
5138,[0.95023726]
5139,[2.15166218]
5140,[2.38462699]
5141,[2.27509719]
5142,[0.87642889]
5143,[2.04248649]
5144,[2.49418592]
5145,[0.05330713]
5146,[0.53875335]
5147,[1.73281232]
5148,[1.42340763]
5149,[0.01381373]
5150,[0.74391506]
5151,[2.32295627]
5152,[0.20340632]
5153,[0.77712642]
5154,[2.16676525]
5155,[1.79631896]
5156,[0.25083997]
5157,[2.04312174]
5158,[2.11611127]
5159,[0.60966805]
5160,[1.63393655]
5161,[1.18395288]
5162,[2.29901947]
5163,[0.74532936]
5164,[0.85192885]
5165,[0.87414589]
5166,[0.99645433]
5167,[2.47743544]
5168,[1.91084542]
5169,[0.70647541]
5170,[0.40394075]
5171,[0.14374345]
5172,[0.73763812]
5173,[0.71047204]
5174,[1.08067526]
5175,[1.05424885]
5176,[2.12421764]
5177,[1.72746194]
5178,[2.44421513]
5179,[1.74719338]
5180,[1.58492634]
5181,[2.44157836]
5182,[1.71879988]
5183,[1.27654306]
5184,[2.12511969]
5185,[2.35535773]
5186,[1.54306328]
5187,[1.07328845]
5188,[2.00243953]
5189,[2.43619394]
5190,[0.23029419]
5191,[1.18025883]
5192,[0.09688703]
5193,[0.23351347]
5194,[0.88012251]
5195,[1.08540285]
5196,[2.07987171]
5197,[1.31089123]
5198,[2.16442196]
5199,[2.43385368]
5200,[1.13659075]
5201,[1.97544975]
5202,[2.40428004]
5203,[1.67220777]
5204,[2.165441]
5205,[0.28177965]
5206,[1.68360551]
5207,[1.77014441]
5208,[0.6756853]
5209,[1.30101008]
5210,[0.02550192]
5211,[0.55678317]
5212,[0.27619196]
5213,[0.72080014]
